transferring data
Mon Jun 21 12:23:21 PDT 2021

Finished transferring
Mon Jun 21 12:23:23 PDT 2021

Adas: Argument Parser Options
---------------------------------------------
    config              : HistoKTconfigs/BACH_transformed-configAdas.yaml
    data                : /localscratch/zhan8425.5632356.0        
    output              : .Adas-output/BACH_transformed           
    checkpoint          : .Adas-checkpoint/BACH_transformed       
    resume              : None                                    
    root                : .                                       
    save_freq           : 25                                      
    cpu                 : 0                                       
    gpu                 : 0                                       
    mpd                 : 0                                       
    dist_url            : tcp://127.0.0.1:23456                   
    dist_backend        : nccl                                    
    world_size          : -1                                      
    rank                : -1                                      
---------------------------------------------
Adas: Notice: early stop will not be used as it was set to -1.0, training till completion
Adas: Experiment Configuration
---------------------------------------------
    dataset              BACH_transformed    
    network              ResNet18            
    optimizer            Adas                
    scheduler            None                
    level                L3Only              
    color_kwargs         {'augmentation': 'Color-Distortion', 'distortion': 0.3}
    degree_of_rotation   45                  
    vertical_flipping    0.5                 
    horizontal_flipping  0.5                 
    horizontal_shift     0.1                 
    vertical_shift       0.1                 
    gaussian_blur        0                   
    kernel_size          9                   
    variance             0.1                 
    cutout               0                   
    n_holes              1                   
    cutout_length        16                  
    init_lr              0.03                
    early_stop_threshold -1.0                
    optimizer_kwargs     {'momentum': 0.9, 'weight_decay': 0.0005, 'beta': 0.98, 'linear': 0.0, 'gamma': 0.5, 'step_size': 25.0}
    scheduler_kwargs     {}
    p                    1                   
    start_trial          0                   
    n_trials             3                   
    num_workers          4                   
    max_epochs           250                 
    mini_batch_size      32                  
    loss                 cross_entropy       
    early_stop_patience  10                  
---------------------------------------------
Adas: Pytorch device is set to cuda
Adas on BACH_transformed: T 1/3 | E 1/250 Ended | E Time: 9.927s | ~Time Left: 2471.929s |  Train Loss: 1.9119 | Train Acc. 29.9582% | Test Loss: 10.6001 | Test Acc. 27.9167%
Adas on BACH_transformed: T 2/3 | E 237/250 Ended | E Time: 7.585s | ~Time Left: 98.606s |  Train Loss: 0.0992 | Train Acc. 97.2860% | Test Loss: 0.3365 | Test Acc. 89.1667%
Adas on BACH_transformed: T 2/3 | E 238/250 Ended | E Time: 6.953s | ~Time Left: 83.435s |  Train Loss: 0.0713 | Train Acc. 98.2255% | Test Loss: 0.3731 | Test Acc. 87.5000%
Adas on BACH_transformed: T 2/3 | E 239/250 Ended | E Time: 7.027s | ~Time Left: 77.298s |  Train Loss: 0.0731 | Train Acc. 97.7036% | Test Loss: 0.3600 | Test Acc. 87.9167%
Adas on BACH_transformed: T 2/3 | E 240/250 Ended | E Time: 7.031s | ~Time Left: 70.309s |  Train Loss: 0.0710 | Train Acc. 97.7036% | Test Loss: 0.3957 | Test Acc. 88.7500%
Adas on BACH_transformed: T 2/3 | E 241/250 Ended | E Time: 7.673s | ~Time Left: 69.059s |  Train Loss: 0.0778 | Train Acc. 97.0772% | Test Loss: 0.3358 | Test Acc. 87.0833%
Adas on BACH_transformed: T 2/3 | E 242/250 Ended | E Time: 6.958s | ~Time Left: 55.666s |  Train Loss: 0.0826 | Train Acc. 96.8685% | Test Loss: 0.3802 | Test Acc. 87.0833%
Adas on BACH_transformed: T 2/3 | E 243/250 Ended | E Time: 6.909s | ~Time Left: 48.364s |  Train Loss: 0.0646 | Train Acc. 98.3299% | Test Loss: 0.5008 | Test Acc. 83.7500%
Adas on BACH_transformed: T 2/3 | E 244/250 Ended | E Time: 7.167s | ~Time Left: 43.002s |  Train Loss: 0.0808 | Train Acc. 97.4948% | Test Loss: 0.3317 | Test Acc. 88.7500%
Adas on BACH_transformed: T 2/3 | E 245/250 Ended | E Time: 7.069s | ~Time Left: 35.347s |  Train Loss: 0.0682 | Train Acc. 98.0167% | Test Loss: 0.3537 | Test Acc. 86.2500%
Adas on BACH_transformed: T 2/3 | E 246/250 Ended | E Time: 6.923s | ~Time Left: 27.693s |  Train Loss: 0.0604 | Train Acc. 97.8079% | Test Loss: 0.3716 | Test Acc. 87.5000%
Adas on BACH_transformed: T 2/3 | E 247/250 Ended | E Time: 7.695s | ~Time Left: 23.084s |  Train Loss: 0.1005 | Train Acc. 97.0772% | Test Loss: 0.3538 | Test Acc. 89.5833%
Adas on BACH_transformed: T 2/3 | E 248/250 Ended | E Time: 7.003s | ~Time Left: 14.006s |  Train Loss: 0.1001 | Train Acc. 96.8685% | Test Loss: 0.3296 | Test Acc. 87.9167%
Adas on BACH_transformed: T 2/3 | E 249/250 Ended | E Time: 7.118s | ~Time Left: 7.118s |  Train Loss: 0.0555 | Train Acc. 98.3299% | Test Loss: 0.3846 | Test Acc. 86.6667%
Adas on BACH_transformed: T 2/3 | E 250/250 Ended | E Time: 7.852s | ~Time Left: 0.000s |  Train Loss: 0.0748 | Train Acc. 97.5992% | Test Loss: 0.3423 | Test Acc. 87.5000%
Adas on BACH_transformed: T 3/3 | E 1/250 Ended | E Time: 6.948s | ~Time Left: 1730.122s |  Train Loss: 2.3177 | Train Acc. 25.4697% | Test Loss: 6.8732 | Test Acc. 25.4167%
Adas on BACH_transformed: T 3/3 | E 2/250 Ended | E Time: 6.929s | ~Time Left: 1718.448s |  Train Loss: 1.5170 | Train Acc. 29.8539% | Test Loss: 1.4847 | Test Acc. 37.0833%
Adas on BACH_transformed: T 3/3 | E 3/250 Ended | E Time: 6.934s | ~Time Left: 1712.807s |  Train Loss: 1.4176 | Train Acc. 28.6013% | Test Loss: 1.3560 | Test Acc. 25.4167%
Adas on BACH_transformed: T 3/3 | E 4/250 Ended | E Time: 7.020s | ~Time Left: 1726.899s |  Train Loss: 1.3710 | Train Acc. 32.4635% | Test Loss: 1.2915 | Test Acc. 42.9167%
Adas on BACH_transformed: T 3/3 | E 5/250 Ended | E Time: 7.089s | ~Time Left: 1736.925s |  Train Loss: 1.3366 | Train Acc. 36.2213% | Test Loss: 1.3511 | Test Acc. 39.1667%
Adas on BACH_transformed: T 3/3 | E 6/250 Ended | E Time: 7.419s | ~Time Left: 1810.172s |  Train Loss: 1.3596 | Train Acc. 31.8372% | Test Loss: 1.2828 | Test Acc. 38.3333%
Adas on BACH_transformed: T 3/3 | E 7/250 Ended | E Time: 6.935s | ~Time Left: 1685.134s |  Train Loss: 1.3089 | Train Acc. 37.4739% | Test Loss: 1.2868 | Test Acc. 40.0000%
Adas on BACH_transformed: T 3/3 | E 8/250 Ended | E Time: 6.935s | ~Time Left: 1678.208s |  Train Loss: 1.2797 | Train Acc. 39.6660% | Test Loss: 1.2542 | Test Acc. 41.6667%
Adas on BACH_transformed: T 3/3 | E 9/250 Ended | E Time: 7.001s | ~Time Left: 1687.217s |  Train Loss: 1.2666 | Train Acc. 41.9624% | Test Loss: 1.1879 | Test Acc. 50.4167%
Adas on BACH_transformed: T 3/3 | E 10/250 Ended | E Time: 6.964s | ~Time Left: 1671.255s |  Train Loss: 1.2828 | Train Acc. 40.3967% | Test Loss: 1.2864 | Test Acc. 41.2500%
Adas on BACH_transformed: T 3/3 | E 11/250 Ended | E Time: 7.128s | ~Time Left: 1703.641s |  Train Loss: 1.2534 | Train Acc. 42.2756% | Test Loss: 1.2022 | Test Acc. 49.5833%
Adas on BACH_transformed: T 3/3 | E 12/250 Ended | E Time: 6.942s | ~Time Left: 1652.233s |  Train Loss: 1.2782 | Train Acc. 39.6660% | Test Loss: 1.3060 | Test Acc. 36.2500%
Adas on BACH_transformed: T 3/3 | E 13/250 Ended | E Time: 6.981s | ~Time Left: 1654.549s |  Train Loss: 1.2593 | Train Acc. 40.2923% | Test Loss: 1.2088 | Test Acc. 40.8333%
Adas on BACH_transformed: T 3/3 | E 14/250 Ended | E Time: 7.045s | ~Time Left: 1662.646s |  Train Loss: 1.2535 | Train Acc. 42.2756% | Test Loss: 1.2555 | Test Acc. 43.7500%
Adas on BACH_transformed: T 3/3 | E 15/250 Ended | E Time: 6.973s | ~Time Left: 1638.615s |  Train Loss: 1.2370 | Train Acc. 43.3194% | Test Loss: 1.2720 | Test Acc. 39.1667%
Adas on BACH_transformed: T 3/3 | E 16/250 Ended | E Time: 7.139s | ~Time Left: 1670.482s |  Train Loss: 1.2495 | Train Acc. 42.1712% | Test Loss: 1.2058 | Test Acc. 48.3333%
Adas on BACH_transformed: T 3/3 | E 17/250 Ended | E Time: 7.176s | ~Time Left: 1671.913s |  Train Loss: 1.2126 | Train Acc. 45.9290% | Test Loss: 1.2417 | Test Acc. 40.8333%
Adas on BACH_transformed: T 3/3 | E 18/250 Ended | E Time: 7.028s | ~Time Left: 1630.494s |  Train Loss: 1.2264 | Train Acc. 45.0939% | Test Loss: 1.2232 | Test Acc. 44.5833%
Adas on BACH_transformed: T 3/3 | E 19/250 Ended | E Time: 6.979s | ~Time Left: 1612.151s |  Train Loss: 1.2423 | Train Acc. 41.5449% | Test Loss: 1.2192 | Test Acc. 42.5000%
Adas on BACH_transformed: T 3/3 | E 20/250 Ended | E Time: 7.372s | ~Time Left: 1695.664s |  Train Loss: 1.2208 | Train Acc. 45.4071% | Test Loss: 1.2739 | Test Acc. 40.4167%
Adas on BACH_transformed: T 3/3 | E 21/250 Ended | E Time: 7.084s | ~Time Left: 1622.222s |  Train Loss: 1.1952 | Train Acc. 46.5553% | Test Loss: 1.2626 | Test Acc. 46.6667%
Adas on BACH_transformed: T 3/3 | E 22/250 Ended | E Time: 7.034s | ~Time Left: 1603.655s |  Train Loss: 1.1940 | Train Acc. 45.9290% | Test Loss: 1.2001 | Test Acc. 45.8333%
Adas on BACH_transformed: T 3/3 | E 23/250 Ended | E Time: 6.956s | ~Time Left: 1578.967s |  Train Loss: 1.1996 | Train Acc. 44.8852% | Test Loss: 1.2026 | Test Acc. 43.7500%
Adas on BACH_transformed: T 3/3 | E 24/250 Ended | E Time: 6.985s | ~Time Left: 1578.703s |  Train Loss: 1.2082 | Train Acc. 44.6764% | Test Loss: 1.1924 | Test Acc. 48.3333%
Adas on BACH_transformed: T 3/3 | E 25/250 Ended | E Time: 7.004s | ~Time Left: 1575.935s |  Train Loss: 1.1872 | Train Acc. 45.7203% | Test Loss: 1.2147 | Test Acc. 40.8333%
Adas on BACH_transformed: T 3/3 | E 26/250 Ended | E Time: 7.172s | ~Time Left: 1606.460s |  Train Loss: 1.2058 | Train Acc. 45.4071% | Test Loss: 1.2504 | Test Acc. 41.2500%
Adas on BACH_transformed: T 3/3 | E 27/250 Ended | E Time: 7.089s | ~Time Left: 1580.770s |  Train Loss: 1.1615 | Train Acc. 47.9123% | Test Loss: 1.1840 | Test Acc. 50.0000%
Adas on BACH_transformed: T 3/3 | E 28/250 Ended | E Time: 6.991s | ~Time Left: 1552.080s |  Train Loss: 1.1974 | Train Acc. 47.4948% | Test Loss: 1.1889 | Test Acc. 42.0833%
Adas on BACH_transformed: T 3/3 | E 29/250 Ended | E Time: 7.108s | ~Time Left: 1570.950s |  Train Loss: 1.1793 | Train Acc. 49.6868% | Test Loss: 1.2228 | Test Acc. 47.9167%
Adas on BACH_transformed: T 3/3 | E 30/250 Ended | E Time: 6.943s | ~Time Left: 1527.423s |  Train Loss: 1.1997 | Train Acc. 45.1983% | Test Loss: 1.2927 | Test Acc. 42.9167%
Adas on BACH_transformed: T 3/3 | E 31/250 Ended | E Time: 6.937s | ~Time Left: 1519.221s |  Train Loss: 1.1898 | Train Acc. 46.7641% | Test Loss: 1.1813 | Test Acc. 47.5000%
Adas on BACH_transformed: T 3/3 | E 32/250 Ended | E Time: 7.361s | ~Time Left: 1604.613s |  Train Loss: 1.1512 | Train Acc. 47.9123% | Test Loss: 1.1619 | Test Acc. 51.6667%
Adas on BACH_transformed: T 3/3 | E 33/250 Ended | E Time: 6.999s | ~Time Left: 1518.887s |  Train Loss: 1.1610 | Train Acc. 48.5386% | Test Loss: 1.1794 | Test Acc. 46.2500%
Adas on BACH_transformed: T 3/3 | E 34/250 Ended | E Time: 7.039s | ~Time Left: 1520.404s |  Train Loss: 1.1496 | Train Acc. 50.8351% | Test Loss: 1.1991 | Test Acc. 47.0833%
Adas on BACH_transformed: T 3/3 | E 35/250 Ended | E Time: 7.030s | ~Time Left: 1511.486s |  Train Loss: 1.1424 | Train Acc. 51.0438% | Test Loss: 1.2485 | Test Acc. 46.6667%
Adas on BACH_transformed: T 3/3 | E 36/250 Ended | E Time: 7.002s | ~Time Left: 1498.424s |  Train Loss: 1.1440 | Train Acc. 48.4342% | Test Loss: 1.1442 | Test Acc. 50.0000%
Adas on BACH_transformed: T 3/3 | E 37/250 Ended | E Time: 7.142s | ~Time Left: 1521.336s |  Train Loss: 1.1387 | Train Acc. 50.7307% | Test Loss: 1.2045 | Test Acc. 46.6667%
Adas on BACH_transformed: T 3/3 | E 38/250 Ended | E Time: 6.954s | ~Time Left: 1474.145s |  Train Loss: 1.1409 | Train Acc. 50.0000% | Test Loss: 1.1384 | Test Acc. 50.0000%
Adas on BACH_transformed: T 3/3 | E 39/250 Ended | E Time: 6.967s | ~Time Left: 1470.139s |  Train Loss: 1.1364 | Train Acc. 49.8956% | Test Loss: 1.1376 | Test Acc. 50.4167%
Adas on BACH_transformed: T 3/3 | E 40/250 Ended | E Time: 7.848s | ~Time Left: 1648.128s |  Train Loss: 1.1326 | Train Acc. 48.9562% | Test Loss: 1.0972 | Test Acc. 50.8333%
Adas on BACH_transformed: T 3/3 | E 41/250 Ended | E Time: 6.998s | ~Time Left: 1462.614s |  Train Loss: 1.1330 | Train Acc. 49.2693% | Test Loss: 1.1267 | Test Acc. 49.1667%
Adas on BACH_transformed: T 3/3 | E 42/250 Ended | E Time: 7.078s | ~Time Left: 1472.301s |  Train Loss: 1.1402 | Train Acc. 49.2693% | Test Loss: 1.1342 | Test Acc. 51.6667%
Adas on BACH_transformed: T 3/3 | E 43/250 Ended | E Time: 7.010s | ~Time Left: 1451.158s |  Train Loss: 1.1148 | Train Acc. 52.0877% | Test Loss: 1.1353 | Test Acc. 47.5000%
Adas on BACH_transformed: T 3/3 | E 44/250 Ended | E Time: 6.923s | ~Time Left: 1426.049s |  Train Loss: 1.1186 | Train Acc. 52.8184% | Test Loss: 1.1494 | Test Acc. 45.0000%
Adas on BACH_transformed: T 3/3 | E 45/250 Ended | E Time: 7.135s | ~Time Left: 1462.710s |  Train Loss: 1.0875 | Train Acc. 51.9833% | Test Loss: 1.1725 | Test Acc. 47.9167%
Adas on BACH_transformed: T 3/3 | E 46/250 Ended | E Time: 7.028s | ~Time Left: 1433.723s |  Train Loss: 1.0525 | Train Acc. 53.5491% | Test Loss: 1.1062 | Test Acc. 50.8333%
Adas on BACH_transformed: T 3/3 | E 47/250 Ended | E Time: 7.279s | ~Time Left: 1477.589s |  Train Loss: 1.0929 | Train Acc. 55.2192% | Test Loss: 1.1402 | Test Acc. 46.6667%
Adas on BACH_transformed: T 3/3 | E 48/250 Ended | E Time: 6.891s | ~Time Left: 1391.949s |  Train Loss: 1.1096 | Train Acc. 51.5658% | Test Loss: 1.2805 | Test Acc. 41.6667%
Adas on BACH_transformed: T 3/3 | E 49/250 Ended | E Time: 6.908s | ~Time Left: 1388.429s |  Train Loss: 1.1287 | Train Acc. 50.2088% | Test Loss: 1.0690 | Test Acc. 51.2500%
Adas on BACH_transformed: T 3/3 | E 50/250 Ended | E Time: 7.032s | ~Time Left: 1406.422s |  Train Loss: 1.0893 | Train Acc. 52.8184% | Test Loss: 1.0657 | Test Acc. 54.1667%
Adas on BACH_transformed: T 3/3 | E 51/250 Ended | E Time: 7.120s | ~Time Left: 1416.877s |  Train Loss: 1.0665 | Train Acc. 54.3841% | Test Loss: 1.0814 | Test Acc. 52.5000%
Adas on BACH_transformed: T 3/3 | E 52/250 Ended | E Time: 7.146s | ~Time Left: 1414.828s |  Train Loss: 1.0496 | Train Acc. 54.5929% | Test Loss: 1.1594 | Test Acc. 49.1667%
Adas on BACH_transformed: T 3/3 | E 53/250 Ended | E Time: 7.032s | ~Time Left: 1385.229s |  Train Loss: 1.0908 | Train Acc. 52.1921% | Test Loss: 1.1002 | Test Acc. 51.2500%
Adas on BACH_transformed: T 3/3 | E 54/250 Ended | E Time: 7.008s | ~Time Left: 1373.483s |  Train Loss: 1.0246 | Train Acc. 57.5157% | Test Loss: 1.0828 | Test Acc. 50.8333%
Adas on BACH_transformed: T 3/3 | E 55/250 Ended | E Time: 6.978s | ~Time Left: 1360.773s |  Train Loss: 1.0604 | Train Acc. 55.5324% | Test Loss: 1.0926 | Test Acc. 48.7500%
Adas on BACH_transformed: T 3/3 | E 56/250 Ended | E Time: 7.791s | ~Time Left: 1511.525s |  Train Loss: 1.0504 | Train Acc. 54.5929% | Test Loss: 1.1361 | Test Acc. 54.1667%
Adas on BACH_transformed: T 3/3 | E 57/250 Ended | E Time: 7.453s | ~Time Left: 1438.353s |  Train Loss: 1.0733 | Train Acc. 51.1482% | Test Loss: 1.1131 | Test Acc. 44.1667%
Adas on BACH_transformed: T 3/3 | E 58/250 Ended | E Time: 7.045s | ~Time Left: 1352.703s |  Train Loss: 0.9933 | Train Acc. 57.9332% | Test Loss: 1.0767 | Test Acc. 54.5833%
Adas on BACH_transformed: T 3/3 | E 59/250 Ended | E Time: 6.967s | ~Time Left: 1330.618s |  Train Loss: 0.9603 | Train Acc. 60.3340% | Test Loss: 1.1168 | Test Acc. 52.9167%
Adas on BACH_transformed: T 3/3 | E 60/250 Ended | E Time: 6.901s | ~Time Left: 1311.210s |  Train Loss: 1.0523 | Train Acc. 53.4447% | Test Loss: 1.0397 | Test Acc. 53.3333%
Adas on BACH_transformed: T 3/3 | E 61/250 Ended | E Time: 7.440s | ~Time Left: 1406.082s |  Train Loss: 1.0020 | Train Acc. 57.7244% | Test Loss: 1.0343 | Test Acc. 56.2500%
Adas on BACH_transformed: T 3/3 | E 62/250 Ended | E Time: 7.091s | ~Time Left: 1333.153s |  Train Loss: 0.9443 | Train Acc. 60.9603% | Test Loss: 1.0021 | Test Acc. 54.1667%
Adas on BACH_transformed: T 3/3 | E 63/250 Ended | E Time: 6.972s | ~Time Left: 1303.830s |  Train Loss: 0.9638 | Train Acc. 58.5595% | Test Loss: 0.9580 | Test Acc. 59.5833%
Adas on BACH_transformed: T 3/3 | E 64/250 Ended | E Time: 6.958s | ~Time Left: 1294.110s |  Train Loss: 0.9540 | Train Acc. 60.2296% | Test Loss: 1.0420 | Test Acc. 58.3333%
Adas on BACH_transformed: T 3/3 | E 65/250 Ended | E Time: 7.183s | ~Time Left: 1328.860s |  Train Loss: 0.9699 | Train Acc. 60.1253% | Test Loss: 1.0360 | Test Acc. 57.5000%
Adas on BACH_transformed: T 3/3 | E 66/250 Ended | E Time: 7.462s | ~Time Left: 1372.920s |  Train Loss: 0.9226 | Train Acc. 60.6472% | Test Loss: 1.2300 | Test Acc. 50.8333%
Adas on BACH_transformed: T 3/3 | E 67/250 Ended | E Time: 7.016s | ~Time Left: 1283.945s |  Train Loss: 0.9595 | Train Acc. 60.8559% | Test Loss: 1.1337 | Test Acc. 50.0000%
Adas on BACH_transformed: T 3/3 | E 68/250 Ended | E Time: 6.980s | ~Time Left: 1270.361s |  Train Loss: 0.9727 | Train Acc. 58.0376% | Test Loss: 1.1624 | Test Acc. 50.8333%
Adas on BACH_transformed: T 3/3 | E 69/250 Ended | E Time: 6.947s | ~Time Left: 1257.497s |  Train Loss: 0.9155 | Train Acc. 62.1086% | Test Loss: 0.9443 | Test Acc. 62.5000%
Adas on BACH_transformed: T 3/3 | E 70/250 Ended | E Time: 6.968s | ~Time Left: 1254.218s |  Train Loss: 0.8913 | Train Acc. 62.6305% | Test Loss: 1.2518 | Test Acc. 56.2500%
Adas on BACH_transformed: T 3/3 | E 71/250 Ended | E Time: 7.111s | ~Time Left: 1272.958s |  Train Loss: 0.9292 | Train Acc. 62.7349% | Test Loss: 1.0426 | Test Acc. 57.5000%
Adas on BACH_transformed: T 3/3 | E 72/250 Ended | E Time: 7.035s | ~Time Left: 1252.198s |  Train Loss: 0.9718 | Train Acc. 60.2296% | Test Loss: 1.0947 | Test Acc. 47.9167%
Adas on BACH_transformed: T 3/3 | E 73/250 Ended | E Time: 6.980s | ~Time Left: 1235.458s |  Train Loss: 0.8995 | Train Acc. 62.7349% | Test Loss: 1.0972 | Test Acc. 55.4167%
Adas on BACH_transformed: T 3/3 | E 74/250 Ended | E Time: 7.030s | ~Time Left: 1237.342s |  Train Loss: 0.9276 | Train Acc. 59.6033% | Test Loss: 0.8935 | Test Acc. 63.3333%
Adas on BACH_transformed: T 3/3 | E 75/250 Ended | E Time: 7.045s | ~Time Left: 1232.932s |  Train Loss: 0.9055 | Train Acc. 65.5532% | Test Loss: 1.0492 | Test Acc. 57.0833%
Adas on BACH_transformed: T 3/3 | E 76/250 Ended | E Time: 6.995s | ~Time Left: 1217.160s |  Train Loss: 0.8800 | Train Acc. 63.2568% | Test Loss: 1.0242 | Test Acc. 54.5833%
Adas on BACH_transformed: T 3/3 | E 77/250 Ended | E Time: 6.969s | ~Time Left: 1205.562s |  Train Loss: 0.8707 | Train Acc. 65.0313% | Test Loss: 0.9511 | Test Acc. 58.7500%
Adas on BACH_transformed: T 3/3 | E 78/250 Ended | E Time: 6.942s | ~Time Left: 1194.017s |  Train Loss: 0.8834 | Train Acc. 63.5699% | Test Loss: 0.9136 | Test Acc. 62.9167%
Adas on BACH_transformed: T 3/3 | E 79/250 Ended | E Time: 7.042s | ~Time Left: 1204.219s |  Train Loss: 0.8408 | Train Acc. 67.3278% | Test Loss: 1.0353 | Test Acc. 58.7500%
Adas on BACH_transformed: T 3/3 | E 80/250 Ended | E Time: 7.182s | ~Time Left: 1220.932s |  Train Loss: 0.8358 | Train Acc. 65.6576% | Test Loss: 0.9960 | Test Acc. 58.7500%
Adas on BACH_transformed: T 3/3 | E 81/250 Ended | E Time: 7.183s | ~Time Left: 1213.940s |  Train Loss: 0.8495 | Train Acc. 64.8225% | Test Loss: 0.9239 | Test Acc. 61.2500%
Adas on BACH_transformed: T 3/3 | E 82/250 Ended | E Time: 6.936s | ~Time Left: 1165.308s |  Train Loss: 0.8095 | Train Acc. 66.2839% | Test Loss: 1.1849 | Test Acc. 51.6667%
Adas on BACH_transformed: T 3/3 | E 83/250 Ended | E Time: 6.927s | ~Time Left: 1156.770s |  Train Loss: 0.8503 | Train Acc. 64.7182% | Test Loss: 0.9680 | Test Acc. 55.8333%
Adas on BACH_transformed: T 3/3 | E 84/250 Ended | E Time: 6.985s | ~Time Left: 1159.468s |  Train Loss: 0.8027 | Train Acc. 67.7453% | Test Loss: 1.0122 | Test Acc. 57.9167%
Adas on BACH_transformed: T 3/3 | E 85/250 Ended | E Time: 7.593s | ~Time Left: 1252.926s |  Train Loss: 0.7707 | Train Acc. 68.5804% | Test Loss: 1.2500 | Test Acc. 45.8333%
Adas on BACH_transformed: T 3/3 | E 86/250 Ended | E Time: 6.969s | ~Time Left: 1142.929s |  Train Loss: 0.7508 | Train Acc. 68.8935% | Test Loss: 1.0441 | Test Acc. 60.4167%
Adas on BACH_transformed: T 3/3 | E 87/250 Ended | E Time: 6.904s | ~Time Left: 1125.378s |  Train Loss: 0.7998 | Train Acc. 66.4927% | Test Loss: 1.5089 | Test Acc. 53.3333%
Adas on BACH_transformed: T 3/3 | E 88/250 Ended | E Time: 7.964s | ~Time Left: 1290.155s |  Train Loss: 0.6988 | Train Acc. 71.7119% | Test Loss: 0.9254 | Test Acc. 63.3333%
Adas on BACH_transformed: T 3/3 | E 89/250 Ended | E Time: 7.034s | ~Time Left: 1132.510s |  Train Loss: 0.7162 | Train Acc. 70.1461% | Test Loss: 0.9472 | Test Acc. 62.0833%
Adas on BACH_transformed: T 3/3 | E 90/250 Ended | E Time: 7.153s | ~Time Left: 1144.446s |  Train Loss: 0.7898 | Train Acc. 66.4927% | Test Loss: 1.2386 | Test Acc. 54.1667%
Adas on BACH_transformed: T 3/3 | E 91/250 Ended | E Time: 7.015s | ~Time Left: 1115.429s |  Train Loss: 0.7335 | Train Acc. 70.7724% | Test Loss: 0.9766 | Test Acc. 63.7500%
Adas on BACH_transformed: T 3/3 | E 92/250 Ended | E Time: 7.050s | ~Time Left: 1113.876s |  Train Loss: 0.6934 | Train Acc. 72.9645% | Test Loss: 0.8299 | Test Acc. 71.2500%
Adas on BACH_transformed: T 3/3 | E 93/250 Ended | E Time: 6.982s | ~Time Left: 1096.178s |  Train Loss: 0.7358 | Train Acc. 68.8935% | Test Loss: 0.9225 | Test Acc. 61.6667%
Adas on BACH_transformed: T 3/3 | E 94/250 Ended | E Time: 7.093s | ~Time Left: 1106.537s |  Train Loss: 0.7158 | Train Acc. 70.9812% | Test Loss: 0.7511 | Test Acc. 69.1667%
Adas on BACH_transformed: T 3/3 | E 95/250 Ended | E Time: 7.090s | ~Time Left: 1098.882s |  Train Loss: 0.6891 | Train Acc. 71.6075% | Test Loss: 0.8763 | Test Acc. 65.8333%
Adas on BACH_transformed: T 3/3 | E 96/250 Ended | E Time: 6.997s | ~Time Left: 1077.495s |  Train Loss: 0.6939 | Train Acc. 71.3988% | Test Loss: 0.8773 | Test Acc. 65.4167%
Adas on BACH_transformed: T 3/3 | E 97/250 Ended | E Time: 7.061s | ~Time Left: 1080.343s |  Train Loss: 0.6758 | Train Acc. 73.0689% | Test Loss: 0.8289 | Test Acc. 63.7500%
Adas on BACH_transformed: T 3/3 | E 98/250 Ended | E Time: 7.075s | ~Time Left: 1075.361s |  Train Loss: 0.6610 | Train Acc. 71.9207% | Test Loss: 0.9083 | Test Acc. 61.2500%
Adas on BACH_transformed: T 3/3 | E 99/250 Ended | E Time: 7.445s | ~Time Left: 1124.136s |  Train Loss: 0.6737 | Train Acc. 72.7557% | Test Loss: 1.0289 | Test Acc. 57.5000%
Adas on BACH_transformed: T 3/3 | E 100/250 Ended | E Time: 6.989s | ~Time Left: 1048.387s |  Train Loss: 0.6861 | Train Acc. 72.2338% | Test Loss: 0.7787 | Test Acc. 70.0000%
Adas on BACH_transformed: T 3/3 | E 101/250 Ended | E Time: 7.039s | ~Time Left: 1048.880s |  Train Loss: 0.6324 | Train Acc. 74.5303% | Test Loss: 1.0290 | Test Acc. 60.8333%
Adas on BACH_transformed: T 3/3 | E 102/250 Ended | E Time: 6.882s | ~Time Left: 1018.558s |  Train Loss: 0.6480 | Train Acc. 74.6347% | Test Loss: 0.7128 | Test Acc. 70.0000%
Adas on BACH_transformed: T 3/3 | E 103/250 Ended | E Time: 6.956s | ~Time Left: 1022.586s |  Train Loss: 0.6658 | Train Acc. 71.9207% | Test Loss: 1.0401 | Test Acc. 61.2500%
Adas on BACH_transformed: T 3/3 | E 104/250 Ended | E Time: 6.940s | ~Time Left: 1013.168s |  Train Loss: 0.6594 | Train Acc. 73.6952% | Test Loss: 0.7209 | Test Acc. 70.4167%
Adas on BACH_transformed: T 3/3 | E 105/250 Ended | E Time: 7.010s | ~Time Left: 1016.422s |  Train Loss: 0.5704 | Train Acc. 77.3486% | Test Loss: 1.0065 | Test Acc. 62.0833%
Adas on BACH_transformed: T 3/3 | E 106/250 Ended | E Time: 7.425s | ~Time Left: 1069.233s |  Train Loss: 0.6243 | Train Acc. 75.0522% | Test Loss: 0.7968 | Test Acc. 70.4167%
Adas on BACH_transformed: T 3/3 | E 107/250 Ended | E Time: 6.993s | ~Time Left: 999.986s |  Train Loss: 0.5663 | Train Acc. 77.0355% | Test Loss: 0.8360 | Test Acc. 66.6667%
Adas on BACH_transformed: T 3/3 | E 108/250 Ended | E Time: 6.981s | ~Time Left: 991.317s |  Train Loss: 0.6060 | Train Acc. 74.8434% | Test Loss: 0.9100 | Test Acc. 67.5000%
Adas on BACH_transformed: T 3/3 | E 109/250 Ended | E Time: 6.955s | ~Time Left: 980.621s |  Train Loss: 0.5942 | Train Acc. 75.9917% | Test Loss: 1.0620 | Test Acc. 57.5000%
